a,b,c,d,e,sse,sae,0.01,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
97.2344681557245,69.84343412823279,-0.1890812654115095,1.9327752696702056,0.7572947746106005,83116840598.73898,1097592.9898585323,0,0,0,0,0,0,0,0,0,8,10
-21.250039394885718,-89.9017154394061,2.0108144012966553,-3.891189631794052,-0.7422163841026244,83468883283.70273,1065692.6282282793,0,0,0,0,0,0,0,0,0,0,14
-79.11967720410766,42.98748075532589,3.1322992763517092,-4.131362927798888,-0.7413293618454899,83868124581.66582,1057630.7749493418,0,0,0,0,0,0,0,0,0,25,9
-68.65696151231569,-75.37341499355679,3.637790042404651,0.5831772559954675,-0.7848443077915466,84695085964.86037,1117254.9957020362,0,0,0,0,0,0,0,0,0,32,10
-31.914805192690167,68.45422015050252,-1.9351942449365622,-2.065159375504808,0.7777179522324493,86225810427.86708,1115625.0665171107,0,0,0,0,0,0,0,0,0,58,12
1.804821332659472,64.73199211026912,-3.4106083437180734,1.3725428906218253,-0.7719457967664969,87053221420.38786,1133446.4579885832,0,0,0,0,0,0,0,0,0,39,9
5.3020828945244745,71.8336980408312,-0.46695889114479705,-4.1907286853391055,0.7513888617847408,87054318595.87227,1085920.7647653343,10,0,0,0,0,0,0,0,0,44,11
67.13258948467188,-73.18130099863566,2.134570182899105,-2.2397298550531186,-0.7842322020573844,87286884067.66995,1124657.0749336614,7,0,0,0,0,0,0,0,0,58,10
8.116377035586225,-87.37295522921329,0.8350703597560747,3.651622021295628,0.7693164152699445,89673183496.5358,1114381.2201188742,0,0,0,0,0,0,0,0,0,44,14
-99.58804034115576,-34.87932607937718,4.7582495123214805,-0.452172189797027,0.7819800825072045,89704899841.4917,1157472.2826024655,0,0,0,0,0,0,0,0,0,44,9
31.202330976799402,62.88778253697532,-4.862542571861567,-1.5365907753990236,0.8100936251102446,90231235582.982,1145152.6440893703,0,0,0,0,0,0,0,0,0,47,11
96.09586551317727,27.195107718285172,0.8247117551754322,-0.8529418270669131,-0.8051277651393907,90971718147.33333,1159559.8104229139,0,0,0,0,0,0,0,0,0,46,12
-60.04680169086936,-22.05153330069824,-0.6364187173296205,-4.954836746913511,-0.759567051355118,93429862183.56744,1106308.1369145098,0,0,0,0,0,0,0,0,0,17,13
69.07195501712448,68.71860845407258,0.9141000996701667,4.310312402818347,-0.7834018228697479,94728891343.64647,1128951.997177528,0,0,0,0,0,0,0,0,0,32,12
-54.46995506626382,-31.951675590023413,1.8490797847290965,2.6693574373446607,0.8151720635974833,97625855838.0943,1187736.479460221,0,0,0,0,0,0,0,0,0,44,17
-5.711661136859945,-34.00522716971808,-1.3909249611685381,4.136992719841523,0.8080234279100651,98353703164.28517,1158950.5064663899,0,0,0,0,0,0,0,0,0,50,8
16.55349198120753,68.7648714882277,-4.190371252714526,-1.3689718459733546,-0.819560491165344,98372871854.24004,1206597.4862529817,0,0,0,0,0,0,0,0,0,59,15
-74.09871125150352,70.41987202405815,2.209334420282911,2.1826778417350425,0.8244061260579008,99230325811.93925,1206910.4168467217,0,0,0,0,0,0,0,0,0,45,12
-4.82644869541528,-64.56075418000748,-2.96716164774951,-4.566439855382444,-0.7961298040336553,100774908132.06793,1170719.3807030339,6,0,0,0,0,0,0,0,0,29,17
-98.03752117565323,20.910210855704065,-1.161171123223801,1.3405913177057105,-0.841529323096343,101175193303.51128,1223662.3244520877,0,0,0,0,0,0,0,0,0,62,10
-93.09889881619166,75.20699707368925,-1.172661671018557,-1.8303119374143284,-0.8396159066862632,102157655683.41644,1220253.4593263983,0,0,0,0,0,0,0,0,0,28,11
66.8608067515747,-43.511886892723474,-1.548423001210356,-4.915422310259498,-0.8130565265046519,104050427435.34814,1186222.0624950114,0,0,0,0,0,0,0,0,0,32,16
75.83380947829417,-45.968264337063914,-1.9742436879475846,2.6321675958572293,0.8552267638383624,105186211620.86792,1225139.9295194845,0,0,0,0,0,0,0,0,0,49,6
-66.84181782404852,-2.1200908958935827,-0.11294164400339035,0.9855088808664423,0.8635062337655359,105334763284.51793,1247645.332671899,0,0,0,0,0,0,0,0,0,57,8
-13.04310439724891,-76.83773814475532,-3.1083441196271258,2.8677646241815866,-0.8416565544857129,105864231934.57397,1237834.3937185393,0,0,0,0,0,0,0,0,0,40,15
10.946674221091726,60.93556393794529,4.61731323656236,-3.9146330544273833,0.830653206236792,107362122914.48204,1229202.3959759586,0,0,0,0,0,0,0,0,0,26,11
-87.18184939354066,-52.55016304720088,2.29149377451098,2.7328930946753207,0.8595026286258705,108352650809.05652,1254035.4616712306,0,0,0,0,0,0,0,0,0,45,6
1.8667745393158555,2.366673366649678,-4.183038642221471,-3.1135719305448815,0.8734199975972281,108673779644.60376,1238445.9691865423,20,9,1,0,0,0,0,0,0,44,12
-43.53109296143165,69.20158360318865,1.4037626690263618,1.7630939942441461,0.8709813946625422,109363015675.65096,1269383.143758343,0,0,0,0,0,0,0,0,0,49,8
25.748238526945983,-50.39643831249707,2.390654175908793,-4.747250945417677,0.8351600027746384,109435628753.30658,1218953.6180838689,0,0,0,0,0,0,0,0,0,40,13
-2.039520873577743,54.660685501693735,1.4810363282086847,3.220428467666137,0.8627077627870676,110673768114.8919,1257272.372834045,0,0,0,0,0,0,0,0,0,34,7
-5.401734499151772,54.164595565183504,-1.3015299544945158,-1.9077265372048813,0.8886906963297347,112157968977.40329,1278834.0679870225,0,0,0,0,0,0,0,0,0,57,14
-52.34770197057399,-46.249985956550276,-3.0485400676918593,-4.870629983537672,-0.8512737890867674,115694935995.86488,1251645.4868052267,0,0,0,0,0,0,0,0,0,3,9
29.132807795189308,1.3398012084974766,3.3038865062230407,3.3910727856136305,-0.8983066186139883,116555411274.70407,1280553.9694552296,0,0,0,0,0,0,0,0,0,42,11
-19.972290271035803,-24.10203066198919,4.07716105131753,3.8709995940452853,0.8766910868247315,117705318854.52484,1289367.685681118,0,0,0,0,0,0,0,0,0,40,8
-24.80808609714687,92.84663466386186,0.38352897430710353,0.6358187185864246,-0.9202449035908771,119076276799.30612,1325358.8303580116,0,0,0,0,0,0,0,0,0,45,15
-60.46247878604374,65.8001504234976,-3.8122242585988353,1.0552743928902322,-0.9141323925462563,121091666232.80954,1341626.2192250127,0,0,0,0,0,0,0,0,0,40,6
21.51234255556804,-64.73516216206067,-4.27962651314677,-1.089008611440423,0.9606932567578834,126929959940.53445,1361827.8679406345,0,0,0,0,0,0,0,0,0,55,12
-60.124694408668454,-3.749258256565028,4.041080180650431,0.7022277683902658,0.9402139838470847,128103255264.67207,1382099.936163829,0,0,0,0,0,0,0,0,0,48,13
87.20131619698856,68.27256922532362,-2.657702950906083,-3.2890553220631236,0.9465585525779963,128316857970.94801,1355579.1849168413,0,0,0,0,0,0,0,0,0,56,10
30.44255554697446,-51.822039444640744,-2.359620648503281,0.5699440766356609,0.9707288680699513,130990218391.61334,1387793.6965444977,5,0,0,0,0,0,0,0,0,53,11
-98.60065422240744,-30.726236384523304,-1.8047285417724002,3.400648626639226,-0.9446490202097788,131557068393.0989,1377813.6953234922,0,0,0,0,0,0,0,0,0,41,10
68.0430719627264,-97.35700672941753,-0.3237273270759413,-3.7352500530459585,-0.9454277479609496,132017013771.21175,1372675.8099492174,0,0,0,0,0,0,0,0,0,0,10
35.30369946760874,-47.6413840286904,-0.2369628559000425,1.278460826610023,0.969617887645291,133116643441.27255,1398586.8586873685,0,0,0,0,0,0,0,0,0,58,12
-22.303983326881237,92.73516466901305,4.639751869344016,-4.203407595281959,0.9280265623298769,133446489505.29193,1371371.8048668297,0,0,0,0,0,0,0,0,0,5,15
41.04626569966484,55.47945771262465,0.8254114011415901,-3.7369496834022966,-0.9553532271819956,133593085347.17958,1374600.813090838,10,0,0,0,0,0,0,0,0,25,11
-53.421405062654,-93.52226044882192,-4.38350689480462,1.5087236222681497,0.9874631095476873,134318628735.59799,1399365.0602674575,0,0,0,0,0,0,0,0,0,0,14
-35.92033803415325,-76.22367495048847,0.32856186772829776,1.4308290442139935,0.9738434397431659,134570683992.00223,1406858.3329157687,0,0,0,0,0,0,0,0,0,45,8
-58.14604790375233,60.889927788754164,3.6271398025515076,-0.040988193379027926,0.9739279342990965,137075771097.21008,1430723.393010808,0,0,0,0,0,0,0,0,0,44,10
38.860234512755625,-85.52069071996624,-1.7220881525709695,0.4288396215306758,-0.9837755862862441,138415095060.8796,1435642.4699935452,0,0,0,0,0,0,0,0,0,35,15
32.10446050294419,-81.18325177239035,-1.012497115387383,3.4643027333674663,-0.9871439036641148,144099876592.16217,1436266.1096822582,26,0,0,0,0,0,0,0,0,22,9
-26.308068773780718,-20.124066229755087,4.971044800780044,1.2151669855070102,-1.0248296980850826,144426734840.7525,1453928.7921319082,0,0,0,0,0,0,0,0,0,39,11
-48.921955364354574,40.32363687633074,-1.7993970041792826,-3.255676077854707,1.0014671887550683,145117985801.081,1439339.8426077599,0,0,0,0,0,0,0,0,0,26,7
-98.71501823641002,27.053734666619647,3.482449512720928,0.47494894800812926,-1.0251604973946837,145161344313.54813,1462560.7899565042,0,0,0,0,0,0,0,0,0,43,15
7.727129052252479,36.03634293863246,-4.622693727031862,-4.832598548050234,0.9927758076340112,145221331640.6157,1409824.6069019437,1,0,1,0,0,0,0,0,0,14,6
-48.76134813833839,92.7646737628312,-3.2122622540335066,-0.7307388771944758,-1.0092588343459163,146635322424.61258,1474874.9558939212,0,0,0,0,0,0,0,0,0,34,12
-55.43406278417162,30.812115621307413,-1.1026626473560022,1.0044325647102257,1.0333090527519007,150004524047.9469,1488360.0158714694,0,0,0,0,0,0,0,0,0,44,8
33.86385542049874,-87.42236669372849,-0.9908369903761072,-0.9168220015322373,-1.0270251066765876,150266627030.80374,1494032.9728422877,0,0,0,0,0,0,0,0,0,36,14
-15.841367320873417,28.694353458151113,-1.9036056215798491,-2.609964985636022,1.0312461410977605,151488816926.21198,1480514.8443088406,27,1,0,0,0,0,0,0,0,36,11
68.06433469794405,-85.6850853239746,-3.8257446067921252,-1.8369259890957288,1.0468822351608758,152028717120.97568,1488697.1096495357,0,0,0,0,0,0,0,0,0,40,13
92.5037184549472,-3.8727778919624996,-2.6295571461788345,-2.3906975419664445,1.041293545508025,152473217587.03314,1490273.8714903148,0,0,0,0,0,0,0,0,0,41,10
93.45613308812736,-74.9227289720894,-1.4282964221599692,-4.738724495707379,-1.0141480107330079,155129347174.69818,1477496.1063745692,4,0,0,0,0,0,0,0,0,6,13
18.143384066553708,-40.54017544140114,-2.160264431207585,-2.135026017738352,1.04941323984408,155141699586.1721,1502786.7186848242,0,0,0,0,0,0,0,0,0,41,12
61.137060770379605,-81.97993463375879,-1.6052653016528042,1.018257667411068,-1.050728259323975,158141798534.5369,1531643.7273824469,0,0,1,0,0,0,0,0,0,28,6
-61.42470004579299,-94.47518795442886,-2.1520569516124732,0.03558044426154616,-1.05416828222629,159086369217.1047,1540218.441295076,0,0,0,0,0,0,0,0,0,0,12
96.03317997506372,4.055065600375343,2.272373445965009,-1.966124214956407,-1.0648519643541032,159093238081.76703,1527044.2445716984,5,1,0,0,0,0,0,0,0,44,14
-46.377935695024085,45.02270168661798,-4.600328478378806,-3.715963570707359,1.0543149964814988,159279009375.65265,1500126.2298281686,0,0,0,0,0,0,0,0,0,14,13
-89.75949306737985,-93.77454843736321,2.5299947052947447,4.631748207971087,-1.0442176059255646,159964310640.96713,1499008.9135834682,0,0,0,0,0,0,0,0,0,0,17
-13.776577255117516,79.3316047928787,0.5485611790370033,2.1019968926323385,-1.0621838650017024,160269016781.54422,1529818.0517751495,7,0,0,0,0,0,0,0,0,41,10
-51.08176883459805,58.09197339270068,-2.486170914299958,4.671949394726141,1.0437430281685778,160345142699.16595,1496327.750326483,2,0,0,0,0,0,0,0,0,12,9
75.47590953842743,82.83705429743895,3.877017886361905,-1.6938717421643301,-1.0850527316152214,163167451196.49982,1544314.2448847985,0,0,0,0,0,0,0,0,0,39,9
-43.43099278179141,81.92352583143145,-0.03118325095416985,-4.775566733885238,-1.0497715410776696,165801045110.30725,1516879.745387491,0,0,0,0,0,0,0,0,0,4,10
60.57641109796566,49.89644600264418,-3.3665500348827293,1.5186868486138225,1.0924113195895995,166593922471.9531,1561816.454262441,0,0,0,0,0,0,0,0,0,32,6
48.85764409362224,4.563993469863291,-3.9105072839018353,3.33719180258851,1.0890979942182435,168943245165.58572,1552723.3937429949,0,0,0,0,0,0,0,0,0,11,5
24.3557553110397,-45.63108965898164,2.5164563175982027,-0.44463197740805604,-1.1016866349915686,169074016045.02185,1580098.3629386385,0,0,0,0,0,0,0,0,0,38,10
94.66229610389087,73.20662316666022,-3.1494488235496263,3.338190747501775,-1.0675239417402969,169264760256.22748,1560972.7614097034,0,0,0,0,0,0,0,0,0,3,8
41.298709605540154,-68.81906564007542,1.8719314402818679,3.1563961539663783,1.0771475822367327,169872138269.0348,1565766.5115717365,0,0,0,0,0,0,0,0,0,12,13
61.31689811432503,73.84769209445346,4.358504408773847,-0.19465822548816725,-1.120514226801379,172730646326.3436,1593111.4940839165,0,0,0,0,0,0,0,0,0,48,9
83.87008784688297,-44.347150361951094,-1.1708526852030001,3.5004222271644085,-1.082813231546008,172849122561.20038,1575166.4201860314,0,0,0,0,0,0,0,0,0,1,10
-13.918004684362842,18.5788869556839,3.5634759112718175,4.757081348974472,1.0743174181929973,175765910680.42084,1573592.4287676043,0,0,0,0,0,0,0,0,0,7,11
24.977468851213132,-87.65087387230952,4.151898155232734,-2.8324071904198367,1.099495262630672,177509840796.0967,1609813.6016085448,0,0,0,0,0,0,0,0,0,19,15
86.26260982644877,-80.2785372482667,-0.07106512935554754,1.4326250348444844,-1.1178086924893007,177914091086.9086,1620135.4277985115,0,0,0,0,0,0,0,0,0,0,12
63.391408147636014,-40.996485028016934,4.620603805887535,1.9092874844581234,-1.1317749680157307,178312843463.08316,1611993.8214430846,0,0,0,0,0,0,0,0,0,35,14
20.987363030155677,-63.85089326983415,3.5343175008771652,4.888078983988375,-1.1008359191189165,178453473937.62543,1574126.9497369009,0,0,0,0,0,0,0,0,0,5,12
98.15301943600724,-12.534623777432813,2.402717972794372,-4.160431938317187,1.0980250609329918,178715316328.76123,1600657.5120660798,0,0,0,0,0,0,0,0,0,19,12
-23.567874680297535,-16.489570374969944,2.078967966879251,3.7319515802084737,1.1153146391783695,183178122412.69452,1623071.600981951,0,0,0,0,0,0,0,0,0,10,11
-40.27351074764876,-93.56364453822121,-3.600113420473341,-2.992893942216417,-1.1142996589128593,183261164925.4023,1635402.7150754249,0,0,0,0,0,0,0,0,0,0,7
-15.556181086874048,-72.98315050245012,-4.4995238205187675,4.701658334016972,-1.0982008321960612,184049231654.67072,1616453.3810999757,0,0,0,0,0,0,0,0,0,2,10
-15.225576505540417,-57.276930176793826,4.650284334382478,0.8883687085568415,-1.161865193877849,186320584516.6805,1655305.6664557524,0,0,0,0,0,0,0,0,0,35,12
-79.80388017117492,-33.92273014845273,-3.810379004221022,0.11739742810285847,1.1712491034088313,189569448056.98248,1670663.6055021049,0,0,0,0,0,0,0,0,0,29,17
76.74974675004609,11.411182476511144,1.2630303785409724,-4.591090348440656,-1.1386024067573732,189820671638.53418,1638701.7676036851,0,0,0,0,0,0,0,0,0,10,9
69.13116640221025,-42.17619290598398,-1.2968197514321531,-4.469201094777791,1.1491395972341678,192655728968.45422,1652044.543720521,0,0,0,0,0,0,0,0,0,4,15
17.77012341429318,-79.8168801909444,-2.828084825116026,-1.3862653093584854,1.1918218852691478,197960212656.33545,1703638.2249896876,0,0,0,0,0,0,0,0,0,21,8
-72.2057894918818,-60.70672296465367,3.798542567293717,3.1106855632481984,-1.1907690720713262,199934742150.36917,1702238.214009598,5,0,0,0,0,0,0,0,0,23,13
92.45776006858614,-43.96625386401662,0.8194365215973587,1.9291535745118518,1.1872818078493497,201694209777.90863,1720373.2258717215,0,0,0,0,0,0,0,0,0,4,9
59.54794776263671,-88.73683958373229,1.9487365090688504,4.632237215494634,1.162220323292658,202274769598.7086,1689517.4516857446,0,0,0,0,0,0,0,0,0,0,7
95.74091065312311,-33.73564942549416,-2.814972864320536,-2.6540599197129,-1.1865433651423531,204061911574.1218,1733219.203872869,0,0,0,0,0,0,0,0,0,14,14
-7.312647467647125,-17.218984712443856,2.9016143049818375,1.1518697495238506,-1.209713227532724,204065602347.4683,1732856.9508389414,0,0,0,0,0,0,0,0,0,24,9
-3.3089751389452573,30.602393359485404,-2.6033261123715192,-2.3604976604247954,-1.1892864550066773,204613511123.53046,1733130.9331292545,0,0,0,0,0,0,0,0,0,6,10
61.677216262095016,61.165293591064284,4.716513275222573,4.95086598516477,1.1635991503413585,207459509678.21658,1711683.0600468214,0,0,0,0,0,0,0,0,0,0,11
55.26705420449392,17.836549753419234,-0.006407845928944056,1.7382875893413026,1.2115400361384845,208696955851.56873,1751878.0213454666,0,0,0,0,0,0,0,0,0,8,8
73.91675685240043,16.960848169246788,4.455648245801919,-3.851069117839261,-1.219951839285737,210918414741.34732,1737862.6745541717,0,0,0,0,0,0,0,0,0,5,10
-26.26935091917595,21.205336072060874,-4.166357386147769,-4.314716039076508,1.2143059156855092,212140041004.08484,1732424.0628260376,0,0,0,0,0,0,0,0,0,3,12
22.51309446835674,72.4206972299443,-1.6673046293169822,4.886005647626293,1.2276534836951534,221704220426.21344,1767573.9058545239,0,0,0,0,0,0,0,0,0,0,11
-15.202694750411268,-50.07267513974163,1.3271766144000043,-3.2491124952914427,1.2373206545571787,221940919578.32867,1794245.5371639002,0,0,0,0,0,0,0,0,0,2,12
96.61065918261457,-18.91739173005635,2.515389867790045,3.373389985130233,-1.247302193073713,222776806461.8154,1791368.695082338,0,0,0,0,0,0,0,0,0,0,21
-56.30610047943263,-0.6400258113398394,-1.931416037242386,-3.1715568336426934,1.2495218619667767,223065971099.6799,1795630.4198065219,0,0,0,0,0,0,0,0,0,1,13
24.60201720273419,-90.77106770014572,-0.01596922739825324,-1.7688957160145167,-1.2637343960087022,226937301519.29498,1830698.0391930216,0,0,0,0,0,0,0,0,0,0,14
27.697374029378864,-64.13636889000509,-3.8043440674742914,-3.8037866671533074,1.2646951150614356,227234759430.92755,1803854.335830813,0,0,0,0,0,0,0,0,0,1,11
-88.8706734575145,63.9731600788555,1.3929728878752528,-4.3775039823019455,-1.2508023690712022,228519165807.8089,1800649.9566505144,0,0,0,0,0,0,0,0,0,0,14
-78.09719607019301,48.29442895845483,3.0216045911667564,-0.6765928065715787,1.267965851267391,230690905836.03387,1852033.6899103585,0,0,0,0,0,0,0,0,0,3,9
61.97501100183419,54.91302449144359,2.3023722235772652,4.097300873808123,-1.2692114197176787,232570585324.33258,1821280.9661178612,0,0,0,0,0,0,0,0,0,0,16
-61.95908551980453,30.742218213427094,-1.1590709463630988,-0.576283827544791,1.2870344569054648,232761428582.54688,1854895.1927682003,0,0,0,0,0,0,0,0,0,10,12
-15.179855816266013,50.35120477804793,-1.1753860991869614,-3.261968139032958,1.284872859246029,236533517998.54388,1852037.568799017,7,0,0,0,0,0,0,0,0,1,11
58.35389319134791,9.704502612658828,-0.9185665369940796,-2.2673374590722553,-1.2888708532211623,237263843218.9994,1868335.5063692573,197,0,0,0,0,0,0,0,0,8,13
45.096823319844276,-59.810010821285516,-3.2058229291403273,-4.5132646908247605,1.2869543878144283,238128725340.2749,1839518.42886009,2,0,0,0,0,0,0,0,0,1,9
-79.65719166269918,20.200229916011054,-3.581122278059261,1.603345032672884,1.3102581523251198,238974076899.60147,1874308.3082709,0,0,0,0,0,0,0,0,0,4,9
42.002412400859555,79.80332663798885,2.140244004870956,-3.0460431000406563,-1.3158567262698293,245258302083.39554,1887362.74720471,0,0,0,0,0,0,0,0,0,3,17
-94.11684833765166,-39.83478372009006,2.1004110079158522,3.870417941831649,-1.3101492926469547,245430408440.42438,1883936.3100198768,0,0,0,0,0,0,0,0,0,2,15
-38.284385033582645,66.62692734347775,-4.223734867829564,-4.329297085882854,1.3110938261128533,246595154912.64627,1873649.2303337299,0,0,0,0,0,0,0,0,0,0,6
61.23185415399982,-22.763050691472756,2.8430001849625466,-1.1524054061466016,1.3130977964908608,246777733194.50763,1913417.7426739093,0,0,0,0,0,0,0,0,0,4,12
7.890298138849801,-37.74665338608392,1.4352815857381573,-1.323927192182175,1.3218424459066682,248711715126.04584,1917171.9651563086,0,0,0,0,0,0,0,0,0,3,8
90.22601614092085,-99.93470867411622,-2.015202873802112,1.3587606477946128,-1.317661291148069,248860905366.58484,1920720.2298157401,0,0,0,0,0,0,0,0,0,0,0
-39.75089510578389,43.031808280761624,3.1795728206229352,-0.24124037587337455,-1.3390704643151965,249237221965.37497,1916378.544942275,0,0,0,0,0,0,0,0,0,10,12
-7.590388811498983,62.42029331821578,2.1065976917054883,-1.0279958530192888,1.32349508775353,250238058518.70486,1927171.9049494218,0,0,0,0,0,0,0,0,0,2,12
56.21223233234562,86.53907966343871,-4.898215334547544,-0.35917759439921326,-1.3195555015271374,251002471292.0464,1933011.598126334,0,0,0,0,0,0,0,0,0,1,10
47.820289114555266,-65.26490924319295,2.862773682531241,-0.2926145639741087,1.3303722956640174,252730821398.87662,1937043.182534506,0,0,0,0,0,0,0,0,0,6,9
-70.39744856800124,-80.7598266863451,0.4305556251548541,4.567745190982441,-1.3182235479849425,253110283263.09097,1906479.688171233,0,0,0,0,0,0,0,0,0,0,8
-3.6005504448143597,92.39569367426296,-0.6957836219755622,4.693023054191311,1.3271156630423224,257450603667.11093,1917548.160946791,0,0,0,0,0,0,0,0,0,0,15
-19.547916071263344,87.06950752606315,1.6980958122932899,-4.599886159937915,-1.3354441738681166,258803290086.7464,1918613.8695501997,0,0,0,0,0,0,0,0,0,0,3
60.6709212819045,97.50763717051035,-2.142101763950861,2.0736085932903157,-1.3431447560632161,258898100729.5241,1951390.247215869,0,0,0,0,0,0,0,0,0,0,16
-13.409915400643087,81.00759432017247,4.573048035647352,1.0068970835682025,-1.3738732845623511,260997693073.22577,1957264.3781829677,0,0,0,0,0,0,0,0,0,1,6
6.751559286338079,-19.443880027026566,3.472726718681505,3.757891336134932,1.3364138583025174,262056261488.5063,1950550.1819733765,0,0,0,0,0,0,0,0,0,1,12
-21.855271508127444,-94.47455905627452,3.582413285297063,-4.61686994264994,1.3334016943964668,264145133797.40598,1944954.1381194885,0,0,0,0,0,0,0,0,0,0,7
-6.168577714345474,45.76274768276164,-3.697440030140685,-3.7682615249492635,-1.3481085943121682,266833838461.60132,1968520.7668105485,0,0,0,0,0,0,0,0,0,0,15
-44.56414604913006,26.89505046317251,-0.11072848489523501,4.82757610910226,-1.3518224941886983,267320494208.97034,1953989.983164507,0,0,0,0,0,0,0,0,0,0,16
7.647738467354543,11.192765035352224,-3.501195911392261,-1.7389082737968984,-1.363894954257927,267867900991.20914,1991293.8417312577,5,3,0,0,0,0,0,0,0,0,10
-25.947745700021983,65.18640702388038,2.194575262723615,-0.5393805356570454,1.3929548408129246,276800095988.3474,2028182.710677839,0,0,0,0,0,0,0,0,0,0,6
61.9156623146734,77.7190964039088,3.5887298982822635,-4.681106424371294,-1.397315644636079,279565176241.3544,1996952.886261243,0,0,0,0,0,0,0,0,0,0,8
33.69099049839298,-42.832634241552235,-0.7369725168117274,-0.8809036028947217,-1.4164862845069393,284450060260.7644,2053648.3148093862,0,0,0,0,0,0,0,0,0,2,12
74.40024221569135,98.35828163936452,-0.1921927318108665,-3.1900938810657697,-1.414877137258328,286070191105.28546,2043510.0664929787,0,0,0,0,0,0,0,0,0,0,7
-15.348452297639568,-75.16628691219807,-2.7375113131164754,-1.7666207514991186,1.4316031404738787,286861044954.04175,2050964.937911606,0,0,0,0,0,0,0,0,0,0,11
99.22702874095057,54.65993056718304,-0.14216248379193086,-3.504330828712442,1.4158503661738395,287219263768.338,2047790.8127586541,0,0,0,0,0,0,0,0,0,0,14
-45.786749851283524,-23.024364072526453,2.5890861832555068,0.6536436188224792,1.4192131470000504,287327422538.9368,2065220.445325087,0,0,0,0,0,0,0,0,0,0,8
50.41025600446375,59.41799220588183,-4.858697880731267,2.2335246293704127,-1.4180586284911891,291971670594.7577,2076112.3995405547,0,0,0,0,0,0,0,0,0,0,5
-15.647519330842982,89.75465412728985,3.1010287512797525,0.8064769395836731,1.434463004682291,294745578654.0379,2094386.1293350293,0,0,0,0,0,0,0,0,0,0,7
27.620105193882537,36.900439007505895,1.428951008805197,1.47745241466398,1.4422047649676877,296403004506.6021,2093821.5307709733,0,0,0,0,0,0,0,0,0,0,15
-82.5924207016142,-20.896190862841706,-4.493640771518644,-1.317557450586424,-1.432866181775354,296501728542.16187,2098516.518418084,0,0,0,0,0,0,0,0,0,0,16
-30.723272074664408,92.80764793296342,-2.574153846653272,-2.6542232784268793,-1.4372675770047891,297610932081.49255,2089662.6523559438,0,0,0,0,0,0,0,0,0,0,9
-67.04925313633217,41.23999253747684,1.6964483536009753,-0.6578672208605498,-1.4613678940330677,299362551140.50256,2102014.42463941,0,0,0,0,0,0,0,0,0,0,15
-74.00912165597411,37.94977707860721,0.7381893591162791,-4.613238831590722,1.4432756626297962,305190372462.6118,2092611.246577776,0,0,0,0,0,0,0,0,0,0,12
60.84820524006946,22.85746171716012,4.925354030842335,-3.6816613623956993,-1.4757511758195072,306203016423.0144,2104505.33160305,0,0,0,0,0,0,0,0,0,0,5
6.587903292149065,-65.97219781856381,1.007783506308022,-1.5470263080078683,-1.4796036531934331,308907681877.31287,2135807.6900617243,0,0,0,0,0,0,0,0,0,0,11
54.62468871366494,28.316208440213927,2.921283999244645,-4.877911659883509,1.4504740650330685,310161780052.7898,2114045.8679945283,0,0,0,0,0,0,0,0,0,0,10
67.01059871475076,31.66279090266437,0.8868915988522925,3.7913464366411596,1.4637432909811476,310448270096.8471,2122392.5856332416,0,0,0,0,0,0,0,0,0,0,14
36.068612117921134,60.9316646577461,-3.837309258906516,-4.405223286830957,-1.4540854433549377,310909636096.9048,2121914.0283163115,0,0,0,0,0,0,0,0,0,0,5
19.47282553536442,79.38338208353471,1.6635953940444095,-2.144132728599738,-1.4874261796473909,311580942832.67664,2138025.859603383,0,0,0,0,0,0,0,0,0,0,11
19.128586885340113,43.965613323352386,2.392027421145598,1.418578299170469,1.4774379810015361,312115300098.81976,2150552.2195005454,0,0,0,0,0,0,0,0,0,0,8
88.910268096555,-8.63231393502835,-0.4813768776945775,-0.5065325978959789,1.4952515137848978,314755140875.1607,2158510.7534099156,0,0,0,0,0,0,0,0,0,0,13
-81.11544108729044,-19.28552800232586,-3.8487705304645425,-0.16700662521970422,-1.4839074575583755,315840246573.16534,2168437.668106239,0,0,0,0,0,0,0,0,0,0,15
-63.09515783739399,65.54528207833505,1.695872880022482,-0.5836772187669297,-1.5040553711399252,316985977870.56067,2162840.9092821935,0,0,0,0,0,0,0,0,0,0,10
9.601207027317372,26.534307465253065,-4.309406735456902,4.176917257519708,-1.4746320801555113,319879498698.39734,2155480.7320590136,15,0,0,0,0,0,0,0,0,0,14
-80.57121672042796,26.067359195992367,0.756155860822016,-0.09582823789132533,-1.5244021236264258,326839712798.4617,2199089.756432289,0,0,0,0,0,0,0,0,0,0,12
-14.838707974531843,65.21071732870982,2.533015003580706,-3.1364633050322475,-1.5245994056563927,328767519204.28064,2187437.3290973073,0,0,0,0,0,0,0,0,0,0,17
71.55099134494452,-76.4399765302837,2.1836024790679662,-0.7608842415739598,1.5321979833186337,333856713781.31775,2224688.379324769,0,0,0,0,0,0,0,0,0,0,9
92.59496747789413,49.25553060357345,2.863200013103362,1.5731781819231605,1.527410832939232,334645946974.2042,2226274.3319552746,0,0,0,0,0,0,0,0,0,0,16
-59.20756058246488,12.453081192331922,0.5222912711740024,-1.2686974483165292,-1.542231912949803,335791910806.07495,2226469.4152756017,0,0,0,0,0,0,0,0,0,0,9
